            table_name            |           column_name            |          data_type          
 recall_bots                      | status                           | character varying
 recall_bots                      | ably_channel                     | character varying
 recall_bots                      | transcript_json                  | text
 recall_bots                      | summary                          | text
 recall_bots                      | recording_url                    | text
 recall_bots                      | error_message                    | text
 recall_bots                      | started_at                       | bigint
 recall_bots                      | joined_at                        | bigint
 recall_bots                      | left_at                          | bigint
 recall_bots                      | created_at                       | bigint
 regulatory_compliance_monitors   | id                               | integer
 regulatory_compliance_monitors   | session_id                       | integer
 regulatory_compliance_monitors   | event_id                         | integer
 regulatory_compliance_monitors   | monitoring_started               | timestamp without time zone
 regulatory_compliance_monitors   | created_at                       | timestamp without time zone
 regulatory_compliance_monitors   | updated_at                       | timestamp without time zone
 regulatory_flags                 | id                               | integer
 regulatory_flags                 | monitor_id                       | integer
 regulatory_flags                 | flag_type                        | character varying
 regulatory_flags                 | jurisdiction                     | character varying
 regulatory_flags                 | rule_set                         | character varying
 regulatory_flags                 | severity                         | character varying
 regulatory_flags                 | statement                        | text
 regulatory_flags                 | speaker                          | character varying
 regulatory_flags                 | segment_timestamp                | character varying
 regulatory_flags                 | rule_basis                       | text
 regulatory_flags                 | created_at                       | timestamp without time zone
 report_key_moments               | id                               | integer
 report_key_moments               | report_id                        | integer
 report_key_moments               | timestamp_seconds                | integer
 report_key_moments               | moment_type                      | character varying
 report_key_moments               | content                          | text
 report_key_moments               | speaker                          | character varying
 report_key_moments               | severity                         | character varying
 report_key_moments               | created_at                       | timestamp without time zone
 resource_allocations             | id                               | integer
 resource_allocations             | event_id                         | character varying
 resource_allocations             | resource_type                    | character varying
 resource_allocations             | resource_identifier              | character varying
 resource_allocations             | allocated_at                     | timestamp without time zone
 resource_allocations             | released_at                      | timestamp without time zone
 resource_allocations             | created_at                       | timestamp without time zone
 scheduled_sessions               | id                               | integer
 scheduled_sessions               | event_name                       | character varying
 scheduled_sessions               | company                          | character varying
 scheduled_sessions               | event_type                       | character varying
 scheduled_sessions               | scheduled_at                     | timestamp without time zone
 scheduled_sessions               | tier                             | character varying
 scheduled_sessions               | partner_id                       | integer
 scheduled_sessions               | recipients                       | jsonb
 scheduled_sessions               | meeting_url                      | text
 scheduled_sessions               | pre_brief_sent_at                | timestamp without time zone
 scheduled_sessions               | session_created_id               | integer
 scheduled_sessions               | created_by                       | integer
 scheduled_sessions               | created_at                       | timestamp without time zone
 scheduled_sessions               | ai_briefing_id                   | character varying
 scheduled_sessions               | ai_briefing_results              | jsonb
 scheduled_sessions               | org_id                           | integer
 sentiment_snapshots              | id                               | integer
 sentiment_snapshots              | event_id                         | character varying
 sentiment_snapshots              | snapshot_at                      | timestamp without time zone
 sentiment_snapshots              | overall_score                    | integer
 sentiment_snapshots              | bullish_count                    | integer
 sentiment_snapshots              | neutral_count                    | integer
 sentiment_snapshots              | bearish_count                    | integer
 sentiment_snapshots              | top_sentiment_drivers            | text
 sentiment_snapshots              | per_speaker_sentiment            | text
 sentiment_snapshots              | created_at                       | timestamp without time zone
 session_handoffs                 | id                               | integer
 session_handoffs                 | session_id                       | integer
 session_handoffs                 | from_operator_id                 | integer
 session_handoffs                 | to_operator_id                   | integer
 session_handoffs                 | reason                           | text
 session_handoffs                 | status                           | character varying
 session_handoffs                 | handoff_at                       | timestamp without time zone
 session_handoffs                 | accepted_at                      | timestamp without time zone
 session_markers                  | id                               | integer
 session_markers                  | session_id                       | integer
 session_markers                  | segment_text                     | text
 session_markers                  | operator_note                    | text
 session_markers                  | flag_type                        | character varying
 session_markers                  | speaker                          | character varying
 session_markers                  | event_timestamp                  | integer
 session_markers                  | operator_id                      | integer
 session_markers                  | created_at                       | timestamp without time zone
 session_messages                 | id                               | integer
 session_messages                 | session_id                       | integer
 session_messages                 | from_role                        | character varying
 session_messages                 | from_name                        | character varying
 session_messages                 | message                          | text
 session_messages                 | read_at                          | timestamp without time zone
 session_messages                 | created_at                       | timestamp without time zone
 session_operators                | id                               | integer
 session_operators                | session_id                       | integer
 session_operators                | operator_id                      | integer
 session_operators                | role                             | character varying
 session_operators                | joined_at                        | timestamp without time zone
 session_operators                | left_at                          | timestamp without time zone
 session_readiness_checks         | id                               | integer
 session_readiness_checks         | session_id                       | integer
 session_readiness_checks         | check_name                       | character varying
 session_readiness_checks         | passed                           | boolean
 session_readiness_checks         | detail                           | text
 session_readiness_checks         | checked_at                       | timestamp without time zone
 shadow_sessions                  | id                               | integer
 shadow_sessions                  | client_name                      | character varying
 shadow_sessions                  | event_name                       | character varying
 shadow_sessions                  | event_type                       | character varying
 shadow_sessions                  | platform                         | character varying
 shadow_sessions                  | meeting_url                      | character varying
 shadow_sessions                  | recall_bot_id                    | character varying
 shadow_sessions                  | ably_channel                     | character varying
 shadow_sessions                  | local_transcript_json            | text
 shadow_sessions                  | local_recording_path             | character varying
 shadow_sessions                  | status                           | character varying
 shadow_sessions                  | transcript_segments              | integer
 shadow_sessions                  | sentiment_avg                    | real
 shadow_sessions                  | compliance_flags                 | integer
 shadow_sessions                  | tagged_metrics_generated         | integer
 shadow_sessions                  | notes                            | text
 shadow_sessions                  | started_at                       | bigint
 shadow_sessions                  | ended_at                         | bigint
 shadow_sessions                  | created_at                       | timestamp without time zone
 shadow_sessions                  | tier                             | character varying
 shadow_sessions                  | partner_id                       | integer
 shadow_sessions                  | recipients                       | jsonb
 shadow_sessions                  | scheduled_at                     | timestamp without time zone
 shadow_sessions                  | pre_brief_sent_at                | timestamp without time zone
 shadow_sessions                  | live_links_sent_at               | timestamp without time zone
 shadow_sessions                  | report_links_sent_at             | timestamp without time zone
 shadow_sessions                  | company                          | character varying
 shadow_sessions                  | jurisdiction                     | character varying
 shadow_sessions                  | ai_core_job_id                   | character varying
 shadow_sessions                  | ai_core_status                   | character varying
 shadow_sessions                  | ai_core_results                  | jsonb
 shadow_sessions                  | ai_drift_status                  | character varying
 shadow_sessions                  | ai_drift_results                 | jsonb
 shadow_sessions                  | ai_governance_id                 | character varying
 shadow_sessions                  | ai_governance_results            | jsonb
 shadow_sessions                  | ai_profile_version               | integer
 shadow_sessions                  | ai_profile_summary               | jsonb
 shadow_sessions                  | ai_pipeline_trace                | jsonb
 shadow_sessions                  | org_id                           | integer
 slide_thumbnails                 | id                               | integer
 slide_thumbnails                 | meetingDbId                      | integer
 slide_thumbnails                 | slideIndex                       | integer
 slide_thumbnails                 | thumbnailUrl                     | character varying
 slide_thumbnails                 | createdAt                        | timestamp without time zone
 soc2_controls                    | id                               | integer
 soc2_controls                    | control_id                       | character varying
 soc2_controls                    | category                         | character varying
 soc2_controls                    | name                             | character varying
 soc2_controls                    | description                      | text
 soc2_controls                    | status                           | character varying
 soc2_controls                    | owner_name                       | character varying
 soc2_controls                    | notes                            | text
 soc2_controls                    | testing_frequency                | character varying
 soc2_controls                    | last_tested_at                   | timestamp without time zone
 soc2_controls                    | evidence_urls                    | json
 soc2_controls                    | created_at                       | timestamp without time zone
 soc2_controls                    | updated_at                       | timestamp without time zone
 social_audit_log                 | id                               | integer
 social_audit_log                 | user_id                          | integer
 social_audit_log                 | post_id                          | integer
 social_audit_log                 | action                           | character varying
 social_audit_log                 | platform                         | character varying
 social_audit_log                 | details                          | text
 social_audit_log                 | ip_address                       | character varying
 social_audit_log                 | created_at                       | timestamp without time zone
 social_media_accounts            | id                               | integer
 social_media_accounts            | user_id                          | integer
 social_media_accounts            | platform                         | character varying
 social_media_accounts            | account_id                       | character varying
 social_media_accounts            | account_name                     | character varying
 social_media_accounts            | account_handle                   | character varying
 social_media_accounts            | avatar_url                       | text
 social_media_accounts            | access_token                     | text
 social_media_accounts            | refresh_token                    | text
 social_media_accounts            | expires_at                       | timestamp without time zone
 social_media_accounts            | linked_events                    | text
 social_media_accounts            | is_active                        | boolean
 social_media_accounts            | created_at                       | timestamp without time zone
 social_media_accounts            | updated_at                       | timestamp without time zone
 social_metrics                   | id                               | integer
 social_metrics                   | post_id                          | integer
 social_metrics                   | account_id                       | integer
 social_metrics                   | platform                         | character varying
 social_metrics                   | views                            | integer
 social_metrics                   | likes                            | integer
 social_metrics                   | shares                           | integer
 social_metrics                   | comments                         | integer
 social_metrics                   | clicks                           | integer
 social_metrics                   | engagement_rate                  | real
 social_metrics                   | roi_correlation                  | real
 social_metrics                   | ai_insight                       | text
 social_metrics                   | collected_at                     | timestamp without time zone
 social_post_platforms            | id                               | integer
 social_post_platforms            | post_id                          | integer
 social_post_platforms            | account_id                       | integer
 social_post_platforms            | platform                         | character varying
 social_post_platforms            | external_post_id                 | character varying
 social_post_platforms            | publish_status                   | character varying
 social_post_platforms            | published_at                     | timestamp without time zone
 social_post_platforms            | error_message                    | text
 social_post_platforms            | created_at                       | timestamp without time zone
 social_posts                     | id                               | integer
 social_posts                     | event_id                         | integer
 social_posts                     | created_by                       | integer
 social_posts                     | content                          | text
 social_posts                     | ai_generated                     | boolean
 social_posts                     | echo_source                      | character varying
 social_posts                     | content_type                     | character varying
 social_posts                     | platforms                        | text
 social_posts                     | scheduled_at                     | timestamp without time zone
 social_posts                     | published_at                     | timestamp without time zone
 social_posts                     | status                           | character varying
 social_posts                     | moderation_status                | character varying
 social_posts                     | moderation_notes                 | text
 social_posts                     | error_message                    | text
 social_posts                     | created_at                       | timestamp without time zone
 social_posts                     | updated_at                       | timestamp without time zone
 speaker_pace_results             | id                               | integer
 speaker_pace_results             | event_id                         | character varying
 speaker_pace_results             | event_title                      | character varying
 speaker_pace_results             | speaker                          | character varying
 speaker_pace_results             | wpm                              | integer
 speaker_pace_results             | pace_label                       | character varying
 speaker_pace_results             | pause_score                      | integer
 speaker_pace_results             | filler_word_count                | integer
 speaker_pace_results             | overall_score                    | integer
 speaker_pace_results             | analysed_at                      | bigint
 speaking_pace_analysis           | id                               | integer
 speaking_pace_analysis           | conference_id                    | character varying
 speaking_pace_analysis           | segment_id                       | integer
 speaking_pace_analysis           | speaker_name                     | character varying
 speaking_pace_analysis           | words_per_minute                 | real
 speaking_pace_analysis           | filler_word_count                | integer
 speaking_pace_analysis           | pause_count                      | integer
 speaking_pace_analysis           | coaching_feedback                | text
 speaking_pace_analysis           | created_at                       | timestamp without time zone
 stripe_customers                 | id                               | integer
 stripe_customers                 | userId                           | integer
 stripe_customers                 | stripeCustomerId                 | character varying
 stripe_customers                 | email                            | character varying
 stripe_customers                 | createdAt                        | timestamp without time zone
 stripe_customers                 | updatedAt                        | timestamp without time zone
 stripe_payment_events            | id                               | integer
 stripe_payment_events            | stripeEventId                    | character varying
 stripe_payment_events            | eventType                        | character varying
 stripe_payment_events            | userId                           | integer
 stripe_payment_events            | data                             | text
 stripe_payment_events            | processed                        | boolean
 stripe_payment_events            | createdAt                        | timestamp without time zone
 stripe_subscriptions             | id                               | integer
 stripe_subscriptions             | userId                           | integer
 stripe_subscriptions             | stripeSubscriptionId             | character varying
 stripe_subscriptions             | stripePriceId                    | character varying
 stripe_subscriptions             | status                           | character varying
 stripe_subscriptions             | tier                             | character varying
 stripe_subscriptions             | currentPeriodStart               | timestamp without time zone
 stripe_subscriptions             | currentPeriodEnd                 | timestamp without time zone
 stripe_subscriptions             | canceledAt                       | timestamp without time zone
 stripe_subscriptions             | createdAt                        | timestamp without time zone
 stripe_subscriptions             | updatedAt                        | timestamp without time zone
 studio_interconnections          | id                               | integer
 studio_interconnections          | studio_id                        | integer
 studio_interconnections          | feature_id                       | character varying
 studio_interconnections          | connected_feature_id             | character varying
 studio_interconnections          | is_active                        | boolean
 studio_interconnections          | active_at                        | timestamp without time zone
 studio_sessions                  | id                               | integer
 studio_sessions                  | event_id                         | character varying
 studio_sessions                  | active_layout                    | character varying
 studio_sessions                  | feed_sources                     | json
 studio_sessions                  | lower_thirds                     | json
 studio_sessions                  | active_overlays                  | json
 studio_sessions                  | live_sentiment_overlay           | boolean
 studio_sessions                  | participant_count_overlay        | boolean
 studio_sessions                  | recording_status                 | character varying
 studio_sessions                  | stream_key                       | character varying
 studio_sessions                  | created_at                       | timestamp without time zone
 studio_sessions                  | updated_at                       | timestamp without time zone
 sustainability_reports           | id                               | integer
 sustainability_reports           | event_id                         | character varying
 sustainability_reports           | event_title                      | character varying
 sustainability_reports           | total_attendees                  | integer
 sustainability_reports           | duration_hours                   | real
 sustainability_reports           | is_virtual                       | boolean
 sustainability_reports           | physical_co2_tonnes              | real
 sustainability_reports           | virtual_co2_tonnes               | real
 sustainability_reports           | carbon_saved_tonnes              | real
 sustainability_reports           | savings_percent                  | real
 sustainability_reports           | total_cost_avoided_usd           | real
 sustainability_reports           | grade                            | character varying
 sustainability_reports           | breakdown_json                   | json
 sustainability_reports           | country                          | character varying
 sustainability_reports           | created_at                       | timestamp without time zone
 sustainability_reports           | updated_at                       | timestamp without time zone
 tagged_metrics                   | id                               | integer
 tagged_metrics                   | event_id                         | character varying
 tagged_metrics                   | event_title                      | character varying
 tagged_metrics                   | tag_type                         | character varying
 tagged_metrics                   | metric_value                     | real
 tagged_metrics                   | label                            | character varying
 tagged_metrics                   | detail                           | text
 tagged_metrics                   | bundle                           | character varying
 tagged_metrics                   | severity                         | character varying
 tagged_metrics                   | source                           | character varying
 tagged_metrics                   | created_at                       | timestamp without time zone
 toxicity_filter_results          | id                               | integer
 toxicity_filter_results          | content_id                       | integer
 toxicity_filter_results          | content_type                     | character varying
 toxicity_filter_results          | toxicity_score                   | real
 toxicity_filter_results          | categories                       | text
 toxicity_filter_results          | flagged                          | smallint
 toxicity_filter_results          | action_taken                     | character varying
 toxicity_filter_results          | created_at                       | timestamp without time zone
 training_call_logs               | id                               | integer
 training_call_logs               | training_session_id              | integer
 training_call_logs               | training_conference_id           | integer
 training_call_logs               | operator_id                      | integer
 training_call_logs               | participant_name                 | character varying
 training_call_logs               | call_duration                    | integer
 training_call_logs               | call_quality                     | character varying
 training_call_logs               | operator_performance             | text
 training_call_logs               | participant_feedback             | text
 training_call_logs               | recording_url                    | character varying
 training_call_logs               | started_at                       | timestamp without time zone
 training_call_logs               | ended_at                         | timestamp without time zone
 training_call_logs               | created_at                       | timestamp without time zone
 training_conferences             | id                               | integer
 training_conferences             | training_session_id              | integer
 training_conferences             | event_id                         | character varying
 training_conferences             | call_id                          | character varying
 training_conferences             | subject                          | character varying
 training_conferences             | product                          | character varying
 training_conferences             | status                           | character varying
 training_conferences             | created_at                       | timestamp without time zone
 training_conferences             | updated_at                       | timestamp without time zone
 training_lounge                  | id                               | integer
 training_lounge                  | training_session_id              | integer
 training_lounge                  | participant_name                 | character varying
 training_lounge                  | waiting_since                    | timestamp without time zone
 training_lounge                  | status                           | character varying
 training_lounge                  | created_at                       | timestamp without time zone
 training_mode_sessions           | id                               | integer
 training_mode_sessions           | operator_id                      | integer
 training_mode_sessions           | operator_name                    | character varying
 training_mode_sessions           | session_name                     | character varying
 training_mode_sessions           | scenario                         | character varying
 training_mode_sessions           | mentor_id                        | integer
 training_mode_sessions           | status                           | character varying
 training_mode_sessions           | started_at                       | timestamp without time zone
 training_mode_sessions           | completed_at                     | timestamp without time zone
 training_mode_sessions           | created_at                       | timestamp without time zone
 training_mode_sessions           | updated_at                       | timestamp without time zone
 training_participants            | id                               | integer
 training_participants            | training_conference_id           | integer
 training_participants            | line_number                      | integer
 training_participants            | role                             | character varying
 training_participants            | name                             | character varying
 training_participants            | company                          | character varying
 training_participants            | phone_number                     | character varying
 training_participants            | state                            | character varying
 training_participants            | created_at                       | timestamp without time zone
 training_performance_metrics     | id                               | integer
 training_performance_metrics     | training_session_id              | integer
 training_performance_metrics     | operator_id                      | integer
 training_performance_metrics     | total_calls_handled              | integer
 training_performance_metrics     | average_call_duration            | integer
 training_performance_metrics     | call_quality_score               | character varying
 training_performance_metrics     | average_participant_satisfaction | character varying
 training_performance_metrics     | communication_score              | character varying
 training_performance_metrics     | problem_solving_score            | character varying
 training_performance_metrics     | professionalism                  | character varying
 training_performance_metrics     | overall_score                    | character varying
 training_performance_metrics     | ready_for_production             | boolean
 training_performance_metrics     | mentor_notes                     | text
 training_performance_metrics     | evaluated_at                     | timestamp without time zone
 training_performance_metrics     | created_at                       | timestamp without time zone
 training_performance_metrics     | updated_at                       | timestamp without time zone
 transcript_edit_audit_log        | id                               | integer
 transcript_edit_audit_log        | conference_id                    | integer
 transcript_edit_audit_log        | edit_id                          | integer
 transcript_edit_audit_log        | action                           | character varying
 transcript_edit_audit_log        | actor_id                         | integer
 transcript_edit_audit_log        | actor_name                       | character varying
 transcript_edit_audit_log        | user_role                        | character varying
 transcript_edit_audit_log        | details                          | text
 transcript_edit_audit_log        | notes                            | text
 transcript_edit_audit_log        | created_at                       | timestamp without time zone
 transcript_edits                 | id                               | integer
 transcript_edits                 | conference_id                    | integer
 transcript_edits                 | segment_id                       | integer
 transcript_edits                 | transcription_segment_id         | integer
 transcript_edits                 | operator_id                      | integer
 transcript_edits                 | operator_name                    | character varying
 transcript_edits                 | original_text                    | text
 transcript_edits                 | corrected_text                   | text
 transcript_edits                 | edit_type                        | character varying
 transcript_edits                 | reason                           | text
 transcript_edits                 | confidence                       | real
 transcript_edits                 | approved                         | boolean
 transcript_edits                 | approved_by                      | integer
 transcript_edits                 | approved_at                      | timestamp without time zone
 transcript_edits                 | status                           | character varying
 transcript_edits                 | created_at                       | timestamp without time zone
 transcript_edits                 | updated_at                       | timestamp without time zone
 transcript_versions              | id                               | integer
 transcript_versions              | conference_id                    | integer
 transcript_versions              | version_number                   | integer
 transcript_versions              | full_transcript                  | text
 transcript_versions              | edit_count                       | integer
 transcript_versions              | change_description               | text
 transcript_versions              | created_by                       | integer
 transcript_versions              | created_by_name                  | character varying
 transcript_versions              | is_published                     | boolean
 transcript_versions              | published_at                     | timestamp without time zone
 transcript_versions              | created_at                       | timestamp without time zone
 transcription_jobs               | id                               | integer
 transcription_jobs               | event_id                         | character varying
 transcription_jobs               | source                           | character varying
 transcription_jobs               | status                           | character varying
 transcription_jobs               | language_detected                | character varying
 transcription_jobs               | languages_requested              | text
 transcription_jobs               | audio_url                        | text
 transcription_jobs               | duration_seconds                 | integer
 transcription_jobs               | word_count                       | integer
 transcription_jobs               | confidence_score                 | character varying
 transcription_jobs               | speaker_count                    | integer
 transcription_jobs               | error_message                    | text
 transcription_jobs               | started_at                       | timestamp without time zone
 transcription_jobs               | completed_at                     | timestamp without time zone
 transcription_jobs               | created_at                       | timestamp without time zone
 transcription_jobs               | updated_at                       | timestamp without time zone
 user_feedback                    | id                               | integer
 user_feedback                    | rating                           | integer
 user_feedback                    | suggestion                       | text
 user_feedback                    | email                            | character varying
 user_feedback                    | user_id                          | integer
 user_feedback                    | page_url                         | character varying
 user_feedback                    | ip_address                       | character varying
 user_feedback                    | created_at                       | timestamp without time zone
 users                            | id                               | integer
 users                            | openId                           | character varying
 users                            | name                             | text
 users                            | email                            | character varying
 users                            | loginMethod                      | character varying
 users                            | role                             | character varying
 users                            | jobTitle                         | character varying
 users                            | organisation                     | character varying
 users                            | bio                              | text
 users                            | avatarUrl                        | text
 users                            | phone                            | character varying
 users                            | linkedinUrl                      | character varying
 users                            | timezone                         | character varying
 users                            | createdAt                        | timestamp without time zone
 users                            | updatedAt                        | timestamp without time zone
 users                            | lastSignedIn                     | timestamp without time zone
 valuation_impacts                | id                               | integer
 valuation_impacts                | event_id                         | character varying
 valuation_impacts                | client_name                      | character varying
 valuation_impacts                | event_name                       | character varying
 valuation_impacts                | prior_sentiment                  | real
 valuation_impacts                | post_sentiment                   | real
 valuation_impacts                | sentiment_delta                  | real
 valuation_impacts                | predicted_share_impact           | character varying
 valuation_impacts                | fair_value_gap                   | character varying
 valuation_impacts                | material_disclosures             | json
 valuation_impacts                | risk_factors                     | json
 valuation_impacts                | analyst_consensus_impact         | character varying
 valuation_impacts                | market_reaction_prediction       | text
 valuation_impacts                | created_at                       | timestamp without time zone
 virtual_studios                  | id                               | integer
 virtual_studios                  | event_id                         | character varying
 virtual_studios                  | bundle_id                        | character varying
 virtual_studios                  | studio_name                      | character varying
 virtual_studios                  | avatar_style                     | character varying
 virtual_studios                  | primary_language                 | character varying
 virtual_studios                  | dubbing_languages                | text
 virtual_studios                  | esg_enabled                      | boolean
 virtual_studios                  | replay_enabled                   | boolean
 virtual_studios                  | overlays_config                  | text
 virtual_studios                  | created_at                       | timestamp without time zone
 virtual_studios                  | updated_at                       | timestamp without time zone
 webcast_analytics_expanded       | id                               | integer
 webcast_analytics_expanded       | event_id                         | character varying
 webcast_analytics_expanded       | viewer_engagement                | real
 webcast_analytics_expanded       | roi_uplift                       | real
 webcast_analytics_expanded       | carbon_footprint_kg              | real
 webcast_analytics_expanded       | carbon_saved_kg                  | real
 webcast_analytics_expanded       | attendees_travel_avoided         | integer
 webcast_analytics_expanded       | ad_revenue                       | real
 webcast_analytics_expanded       | podcast_listens                  | integer
 webcast_analytics_expanded       | recap_views                      | integer
 webcast_analytics_expanded       | sustainability_grade             | character varying
 webcast_analytics_expanded       | collected_at                     | timestamp without time zone
 webcast_enhancements             | id                               | integer
 webcast_enhancements             | event_id                         | character varying
 webcast_enhancements             | personalization_enabled          | boolean
 webcast_enhancements             | xr_enabled                       | boolean
 webcast_enhancements             | language_dubbing_enabled         | boolean
 webcast_enhancements             | dubbing_language                 | character varying
 webcast_enhancements             | sustainability_score             | real
 webcast_enhancements             | ad_integration_enabled           | boolean
 webcast_enhancements             | ad_pre_roll_enabled              | boolean
 webcast_enhancements             | ad_mid_roll_enabled              | boolean
 webcast_enhancements             | noise_enhancement_enabled        | boolean
 webcast_enhancements             | noise_gate_enabled               | boolean
 webcast_enhancements             | echo_cancellation_enabled        | boolean
 webcast_enhancements             | auto_gain_enabled                | boolean
 webcast_enhancements             | podcast_generated_at             | timestamp without time zone
 webcast_enhancements             | podcast_title                    | character varying
 webcast_enhancements             | podcast_script                   | text
 webcast_enhancements             | recap_generated_at               | timestamp without time zone
 webcast_enhancements             | recap_brief                      | text
 webcast_enhancements             | created_at                       | timestamp without time zone
 webcast_enhancements             | updated_at                       | timestamp without time zone
 webcast_events                   | id                               | integer
 webcast_events                   | slug                             | character varying
 webcast_events                   | title                            | character varying
 webcast_events                   | description                      | text
 webcast_events                   | event_type                       | character varying
 webcast_events                   | industry_vertical                | character varying
 webcast_events                   | webcast_status                   | character varying
 webcast_events                   | start_time                       | bigint
 webcast_events                   | end_time                         | bigint
 webcast_events                   | timezone                         | character varying
